Notes,Year,Year Code,County,County Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,% of Total Deaths
,2015,2015,"Jackson County, WI",55053,Other synthetic narcotics,T40.4,Suppressed,17558,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Jackson County, WI",55053,Other and unspecified narcotics,T40.6,Suppressed,17558,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Jefferson County, WI",55055,Opium,T40.0,Suppressed,72712,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Jefferson County, WI",55055,Heroin,T40.1,Suppressed,72712,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Jefferson County, WI",55055,Other opioids,T40.2,Suppressed,72712,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Jefferson County, WI",55055,Methadone,T40.3,Suppressed,72712,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Jefferson County, WI",55055,Other synthetic narcotics,T40.4,Suppressed,72712,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Jefferson County, WI",55055,Other and unspecified narcotics,T40.6,Suppressed,72712,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Juneau County, WI",55057,Opium,T40.0,Suppressed,22760,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Juneau County, WI",55057,Heroin,T40.1,Suppressed,22760,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Juneau County, WI",55057,Other opioids,T40.2,Suppressed,22760,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Juneau County, WI",55057,Methadone,T40.3,Suppressed,22760,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Juneau County, WI",55057,Other synthetic narcotics,T40.4,Suppressed,22760,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Juneau County, WI",55057,Other and unspecified narcotics,T40.6,Suppressed,22760,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Kenosha County, WI",55059,Opium,T40.0,Suppressed,142943,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Kenosha County, WI",55059,Heroin,T40.1,18,142943,Unreliable,7.46,19.9,2.97,0.16%
,2015,2015,"Kenosha County, WI",55059,Other opioids,T40.2,15,142943,Unreliable,5.87,17.31,2.71,0.13%
,2015,2015,"Kenosha County, WI",55059,Methadone,T40.3,Suppressed,142943,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Kenosha County, WI",55059,Other synthetic narcotics,T40.4,Suppressed,142943,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Kenosha County, WI",55059,Other and unspecified narcotics,T40.6,Suppressed,142943,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Kewaunee County, WI",55061,Opium,T40.0,Suppressed,17640,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Kewaunee County, WI",55061,Heroin,T40.1,Suppressed,17640,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Kewaunee County, WI",55061,Other opioids,T40.2,Suppressed,17640,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Kewaunee County, WI",55061,Methadone,T40.3,Suppressed,17640,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Kewaunee County, WI",55061,Other synthetic narcotics,T40.4,Suppressed,17640,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Kewaunee County, WI",55061,Other and unspecified narcotics,T40.6,Suppressed,17640,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"La Crosse County, WI",55063,Opium,T40.0,Suppressed,102394,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"La Crosse County, WI",55063,Heroin,T40.1,Suppressed,102394,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"La Crosse County, WI",55063,Other opioids,T40.2,Suppressed,102394,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"La Crosse County, WI",55063,Methadone,T40.3,Suppressed,102394,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"La Crosse County, WI",55063,Other synthetic narcotics,T40.4,Suppressed,102394,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"La Crosse County, WI",55063,Other and unspecified narcotics,T40.6,Suppressed,102394,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Lafayette County, WI",55065,Opium,T40.0,Suppressed,14092,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Lafayette County, WI",55065,Heroin,T40.1,Suppressed,14092,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Lafayette County, WI",55065,Other opioids,T40.2,Suppressed,14092,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Lafayette County, WI",55065,Methadone,T40.3,Suppressed,14092,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Lafayette County, WI",55065,Other synthetic narcotics,T40.4,Suppressed,14092,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Lafayette County, WI",55065,Other and unspecified narcotics,T40.6,Suppressed,14092,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Langlade County, WI",55067,Opium,T40.0,Suppressed,16870,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Langlade County, WI",55067,Heroin,T40.1,Suppressed,16870,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Langlade County, WI",55067,Other opioids,T40.2,Suppressed,16870,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Langlade County, WI",55067,Methadone,T40.3,Suppressed,16870,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Langlade County, WI",55067,Other synthetic narcotics,T40.4,Suppressed,16870,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Langlade County, WI",55067,Other and unspecified narcotics,T40.6,Suppressed,16870,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Lincoln County, WI",55069,Opium,T40.0,Suppressed,24805,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Lincoln County, WI",55069,Heroin,T40.1,Suppressed,24805,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Lincoln County, WI",55069,Other opioids,T40.2,Suppressed,24805,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Lincoln County, WI",55069,Methadone,T40.3,Suppressed,24805,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Lincoln County, WI",55069,Other synthetic narcotics,T40.4,Suppressed,24805,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Lincoln County, WI",55069,Other and unspecified narcotics,T40.6,Suppressed,24805,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Manitowoc County, WI",55071,Opium,T40.0,Suppressed,69162,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Manitowoc County, WI",55071,Heroin,T40.1,Suppressed,69162,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Manitowoc County, WI",55071,Other opioids,T40.2,Suppressed,69162,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Manitowoc County, WI",55071,Methadone,T40.3,Suppressed,69162,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Manitowoc County, WI",55071,Other synthetic narcotics,T40.4,Suppressed,69162,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Manitowoc County, WI",55071,Other and unspecified narcotics,T40.6,Suppressed,69162,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marathon County, WI",55073,Opium,T40.0,Suppressed,115317,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marathon County, WI",55073,Heroin,T40.1,Suppressed,115317,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marathon County, WI",55073,Other opioids,T40.2,Suppressed,115317,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marathon County, WI",55073,Methadone,T40.3,Suppressed,115317,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marathon County, WI",55073,Other synthetic narcotics,T40.4,Suppressed,115317,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marathon County, WI",55073,Other and unspecified narcotics,T40.6,Suppressed,115317,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marinette County, WI",55075,Opium,T40.0,Suppressed,35876,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marinette County, WI",55075,Heroin,T40.1,Suppressed,35876,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marinette County, WI",55075,Other opioids,T40.2,Suppressed,35876,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marinette County, WI",55075,Methadone,T40.3,Suppressed,35876,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marinette County, WI",55075,Other synthetic narcotics,T40.4,Suppressed,35876,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marinette County, WI",55075,Other and unspecified narcotics,T40.6,Suppressed,35876,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marquette County, WI",55077,Opium,T40.0,Suppressed,13156,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marquette County, WI",55077,Heroin,T40.1,Suppressed,13156,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marquette County, WI",55077,Other opioids,T40.2,Suppressed,13156,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marquette County, WI",55077,Methadone,T40.3,Suppressed,13156,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marquette County, WI",55077,Other synthetic narcotics,T40.4,Suppressed,13156,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Marquette County, WI",55077,Other and unspecified narcotics,T40.6,Suppressed,13156,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Menominee County, WI",55078,Opium,T40.0,Suppressed,3464,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Menominee County, WI",55078,Heroin,T40.1,Suppressed,3464,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Menominee County, WI",55078,Other opioids,T40.2,Suppressed,3464,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Menominee County, WI",55078,Methadone,T40.3,Suppressed,3464,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Menominee County, WI",55078,Other synthetic narcotics,T40.4,Suppressed,3464,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Menominee County, WI",55078,Other and unspecified narcotics,T40.6,Suppressed,3464,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Milwaukee County, WI",55079,Opium,T40.0,Suppressed,797516,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Milwaukee County, WI",55079,Heroin,T40.1,106,797516,13.29,10.76,15.82,1.29,0.94%
,2015,2015,"Milwaukee County, WI",55079,Other opioids,T40.2,88,797516,11.03,8.85,13.59,1.18,0.78%
,2015,2015,"Milwaukee County, WI",55079,Methadone,T40.3,36,797516,4.51,3.16,6.25,0.75,0.32%
,2015,2015,"Milwaukee County, WI",55079,Other synthetic narcotics,T40.4,30,797516,3.76,2.54,5.37,0.69,0.27%
,2015,2015,"Milwaukee County, WI",55079,Other and unspecified narcotics,T40.6,Suppressed,797516,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Monroe County, WI",55081,Opium,T40.0,Suppressed,37856,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Monroe County, WI",55081,Heroin,T40.1,Suppressed,37856,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Monroe County, WI",55081,Other opioids,T40.2,Suppressed,37856,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Monroe County, WI",55081,Methadone,T40.3,Suppressed,37856,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Monroe County, WI",55081,Other synthetic narcotics,T40.4,Suppressed,37856,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Monroe County, WI",55081,Other and unspecified narcotics,T40.6,Suppressed,37856,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Oconto County, WI",55083,Opium,T40.0,Suppressed,32551,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Oconto County, WI",55083,Heroin,T40.1,Suppressed,32551,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Oconto County, WI",55083,Other opioids,T40.2,Suppressed,32551,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Oconto County, WI",55083,Methadone,T40.3,Suppressed,32551,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Oconto County, WI",55083,Other synthetic narcotics,T40.4,Suppressed,32551,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Oconto County, WI",55083,Other and unspecified narcotics,T40.6,Suppressed,32551,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Oneida County, WI",55085,Opium,T40.0,Suppressed,31589,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Oneida County, WI",55085,Heroin,T40.1,Suppressed,31589,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Oneida County, WI",55085,Other opioids,T40.2,Suppressed,31589,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Oneida County, WI",55085,Methadone,T40.3,Suppressed,31589,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Oneida County, WI",55085,Other synthetic narcotics,T40.4,Suppressed,31589,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Oneida County, WI",55085,Other and unspecified narcotics,T40.6,Suppressed,31589,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Outagamie County, WI",55087,Opium,T40.0,Suppressed,154589,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Outagamie County, WI",55087,Heroin,T40.1,Suppressed,154589,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Outagamie County, WI",55087,Other opioids,T40.2,Suppressed,154589,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Outagamie County, WI",55087,Methadone,T40.3,Suppressed,154589,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Outagamie County, WI",55087,Other synthetic narcotics,T40.4,Suppressed,154589,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Outagamie County, WI",55087,Other and unspecified narcotics,T40.6,Suppressed,154589,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Ozaukee County, WI",55089,Opium,T40.0,Suppressed,76119,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Ozaukee County, WI",55089,Heroin,T40.1,Suppressed,76119,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Ozaukee County, WI",55089,Other opioids,T40.2,Suppressed,76119,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Ozaukee County, WI",55089,Methadone,T40.3,Suppressed,76119,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Ozaukee County, WI",55089,Other synthetic narcotics,T40.4,Suppressed,76119,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Ozaukee County, WI",55089,Other and unspecified narcotics,T40.6,Suppressed,76119,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Pepin County, WI",55091,Opium,T40.0,Suppressed,6276,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Pepin County, WI",55091,Heroin,T40.1,Suppressed,6276,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Pepin County, WI",55091,Other opioids,T40.2,Suppressed,6276,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Pepin County, WI",55091,Methadone,T40.3,Suppressed,6276,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Pepin County, WI",55091,Other synthetic narcotics,T40.4,Suppressed,6276,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Pepin County, WI",55091,Other and unspecified narcotics,T40.6,Suppressed,6276,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Pierce County, WI",55093,Opium,T40.0,Suppressed,35289,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Pierce County, WI",55093,Heroin,T40.1,Suppressed,35289,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Pierce County, WI",55093,Other opioids,T40.2,Suppressed,35289,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Pierce County, WI",55093,Methadone,T40.3,Suppressed,35289,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Pierce County, WI",55093,Other synthetic narcotics,T40.4,Suppressed,35289,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Pierce County, WI",55093,Other and unspecified narcotics,T40.6,Suppressed,35289,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Polk County, WI",55095,Opium,T40.0,Suppressed,37422,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Polk County, WI",55095,Heroin,T40.1,Suppressed,37422,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Polk County, WI",55095,Other opioids,T40.2,Suppressed,37422,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Polk County, WI",55095,Methadone,T40.3,Suppressed,37422,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Polk County, WI",55095,Other synthetic narcotics,T40.4,Suppressed,37422,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Polk County, WI",55095,Other and unspecified narcotics,T40.6,Suppressed,37422,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Portage County, WI",55097,Opium,T40.0,Suppressed,61542,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Portage County, WI",55097,Heroin,T40.1,Suppressed,61542,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Portage County, WI",55097,Other opioids,T40.2,Suppressed,61542,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Portage County, WI",55097,Methadone,T40.3,Suppressed,61542,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Portage County, WI",55097,Other synthetic narcotics,T40.4,Suppressed,61542,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Portage County, WI",55097,Other and unspecified narcotics,T40.6,Suppressed,61542,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Price County, WI",55099,Opium,T40.0,Suppressed,12195,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Price County, WI",55099,Heroin,T40.1,Suppressed,12195,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Price County, WI",55099,Other opioids,T40.2,Suppressed,12195,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Price County, WI",55099,Methadone,T40.3,Suppressed,12195,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Price County, WI",55099,Other synthetic narcotics,T40.4,Suppressed,12195,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Price County, WI",55099,Other and unspecified narcotics,T40.6,Suppressed,12195,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Racine County, WI",55101,Opium,T40.0,Suppressed,165093,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2015,2015,"Racine County, WI",55101,Heroin,T40.1,15,165093,Unreliable,5.09,14.99,2.35,0.13%
,2015,2015,"Racine County, WI",55101,Other opioids,T40.2,13,165093,Unreliable,4.19,13.47,2.18,0.12%
,2015,2015,"Racine County, WI",55101,Methadone,T40.3,Suppressed,165093,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
